自定义相机编号,模穴号,坦克链号,日期,CCD0结果,结果返回码,Ai返回码
L29C1-1,12,17,17:48:38,OK,0,0,
L29C1-1,12,17,17:48:38,OK,0,0,
L29C1-1,11,17,17:48:38,OK,0,0,
L29C1-1,11,17,17:48:38,OK,0,0,
L29C1-1,4,17,17:48:38,OK,0,0,
L29C1-1,4,17,17:48:38,NG,1,3,
L29C1-1,3,17,17:48:38,OK,0,0,
L29C1-1,3,17,17:48:38,OK,0,0,

L29C1-1,25,19,17:48:43,OK,0,0,
L29C1-1,25,19,17:48:43,OK,0,0,
L29C1-1,26,19,17:48:43,OK,0,0,
L29C1-1,26,19,17:48:43,OK,0,0,
L29C1-1,17,19,17:48:43,OK,0,0,
L29C1-1,17,19,17:48:43,OK,0,0,
L29C1-1,18,19,17:48:43,OK,0,0,
L29C1-1,18,19,17:48:43,OK,0,0,
L29C1-1,9,19,17:48:43,OK,0,0,
L29C1-1,9,19,17:48:43,OK,0,0,
L29C1-1,10,19,17:48:43,OK,0,0,
L29C1-1,10,19,17:48:43,OK,0,0,
L29C1-1,1,19,17:48:43,OK,0,0,
L29C1-1,1,19,17:48:43,OK,0,0,
L29C1-1,2,19,17:48:43,OK,0,0,
L29C1-1,2,19,17:48:43,OK,0,0,

L29C1-1,28,21,17:48:48,OK,0,0,
L29C1-1,28,21,17:48:48,OK,0,0,
L29C1-1,27,21,17:48:48,OK,0,0,
L29C1-1,27,21,17:48:48,OK,0,0,
L29C1-1,20,21,17:48:48,OK,0,0,
L29C1-1,20,21,17:48:48,OK,0,0,
L29C1-1,19,21,17:48:48,OK,0,0,
L29C1-1,19,21,17:48:48,OK,0,0,
L29C1-1,12,21,17:48:48,OK,0,0,
L29C1-1,12,21,17:48:48,OK,0,0,
L29C1-1,11,21,17:48:48,OK,0,0,
L29C1-1,11,21,17:48:48,OK,0,0,
L29C1-1,4,21,17:48:48,OK,0,0,
L29C1-1,4,21,17:48:48,OK,0,0,
L29C1-1,3,21,17:48:48,OK,0,0,
L29C1-1,3,21,17:48:48,OK,0,0,

L29C1-1,25,23,17:48:54,OK,0,0,
L29C1-1,25,23,17:48:54,OK,0,0,
L29C1-1,26,23,17:48:54,OK,0,0,
L29C1-1,26,23,17:48:54,OK,0,0,
L29C1-1,17,23,17:48:54,OK,0,0,
L29C1-1,17,23,17:48:54,OK,0,0,
L29C1-1,18,23,17:48:54,OK,0,0,
L29C1-1,18,23,17:48:54,OK,0,0,
L29C1-1,9,23,17:48:54,OK,0,0,
L29C1-1,9,23,17:48:54,OK,0,0,
L29C1-1,10,23,17:48:54,OK,0,0,
L29C1-1,10,23,17:48:54,OK,0,0,
L29C1-1,1,23,17:48:54,OK,0,0,
L29C1-1,1,23,17:48:54,OK,0,0,
L29C1-1,2,23,17:48:54,OK,0,0,
L29C1-1,2,23,17:48:54,OK,0,0,

L29C1-1,28,25,17:49:03,OK,0,0,
L29C1-1,28,25,17:49:03,OK,0,0,
L29C1-1,27,25,17:49:03,OK,0,0,
L29C1-1,27,25,17:49:03,OK,0,0,
L29C1-1,20,25,17:49:03,OK,0,0,
L29C1-1,20,25,17:49:03,OK,0,0,
L29C1-1,19,25,17:49:03,OK,0,0,
L29C1-1,19,25,17:49:03,OK,0,0,
L29C1-1,12,25,17:49:03,OK,0,0,
L29C1-1,12,25,17:49:03,OK,0,0,
L29C1-1,11,25,17:49:03,OK,0,0,
L29C1-1,11,25,17:49:03,OK,0,0,
L29C1-1,4,25,17:49:03,OK,0,0,
L29C1-1,4,25,17:49:03,OK,0,0,
L29C1-1,3,25,17:49:03,OK,0,0,
L29C1-1,3,25,17:49:03,OK,0,0,

L29C1-1,25,27,17:49:09,OK,0,0,
L29C1-1,25,27,17:49:09,OK,0,0,
L29C1-1,26,27,17:49:09,OK,0,0,
L29C1-1,26,27,17:49:09,OK,0,0,
L29C1-1,17,27,17:49:09,OK,0,0,
L29C1-1,17,27,17:49:09,OK,0,0,
L29C1-1,18,27,17:49:09,OK,0,0,
L29C1-1,18,27,17:49:09,OK,0,0,
L29C1-1,9,27,17:49:09,OK,0,0,
L29C1-1,9,27,17:49:09,OK,0,0,
L29C1-1,10,27,17:49:09,OK,0,0,
L29C1-1,10,27,17:49:09,OK,0,0,
L29C1-1,1,27,17:49:09,OK,0,0,
L29C1-1,1,27,17:49:09,OK,0,0,
L29C1-1,2,27,17:49:09,OK,0,0,
L29C1-1,2,27,17:49:09,OK,0,0,

L29C1-1,28,1,17:49:14,OK,0,0,
L29C1-1,28,1,17:49:14,OK,0,0,
L29C1-1,27,1,17:49:14,OK,0,0,
L29C1-1,27,1,17:49:14,OK,0,0,
L29C1-1,20,1,17:49:14,OK,0,0,
L29C1-1,20,1,17:49:14,OK,0,0,
L29C1-1,19,1,17:49:14,OK,0,0,
L29C1-1,19,1,17:49:14,OK,0,0,
L29C1-1,12,1,17:49:14,OK,0,0,
L29C1-1,12,1,17:49:14,OK,0,0,
L29C1-1,11,1,17:49:14,OK,0,0,
L29C1-1,11,1,17:49:14,OK,0,0,
L29C1-1,4,1,17:49:14,OK,0,0,
L29C1-1,4,1,17:49:14,OK,0,0,
L29C1-1,3,1,17:49:14,OK,0,0,
L29C1-1,3,1,17:49:14,OK,0,0,

L29C1-1,25,3,17:49:19,OK,0,0,
L29C1-1,25,3,17:49:19,OK,0,0,
L29C1-1,26,3,17:49:19,OK,0,0,
L29C1-1,26,3,17:49:19,OK,0,0,
L29C1-1,17,3,17:49:19,OK,0,0,
L29C1-1,17,3,17:49:19,OK,0,0,
L29C1-1,18,3,17:49:19,OK,0,0,
L29C1-1,18,3,17:49:19,OK,0,0,
L29C1-1,9,3,17:49:19,OK,0,0,
L29C1-1,9,3,17:49:19,OK,0,0,
L29C1-1,10,3,17:49:19,OK,0,0,
L29C1-1,10,3,17:49:19,OK,0,0,
L29C1-1,1,3,17:49:19,OK,0,0,
L29C1-1,1,3,17:49:19,OK,0,0,
L29C1-1,2,3,17:49:19,OK,0,0,
L29C1-1,2,3,17:49:19,OK,0,0,

L29C1-1,28,5,17:49:24,OK,0,0,
L29C1-1,28,5,17:49:24,OK,0,0,
L29C1-1,27,5,17:49:24,OK,0,0,
L29C1-1,27,5,17:49:24,OK,0,0,
L29C1-1,20,5,17:49:24,OK,0,0,
L29C1-1,20,5,17:49:24,OK,0,0,
L29C1-1,19,5,17:49:24,OK,0,0,
L29C1-1,19,5,17:49:24,OK,0,0,
L29C1-1,12,5,17:49:24,OK,0,0,
L29C1-1,12,5,17:49:24,OK,0,0,
L29C1-1,11,5,17:49:24,OK,0,0,
L29C1-1,11,5,17:49:24,OK,0,0,
L29C1-1,4,5,17:49:24,OK,0,0,
L29C1-1,4,5,17:49:24,OK,0,0,
L29C1-1,3,5,17:49:24,OK,0,0,
L29C1-1,3,5,17:49:24,OK,0,0,

L29C1-1,25,7,17:49:29,OK,0,0,
L29C1-1,25,7,17:49:29,OK,0,0,
L29C1-1,26,7,17:49:29,OK,0,0,
L29C1-1,26,7,17:49:29,OK,0,0,
L29C1-1,17,7,17:49:29,OK,0,0,
L29C1-1,17,7,17:49:29,OK,0,0,
L29C1-1,18,7,17:49:29,OK,0,0,
L29C1-1,18,7,17:49:29,OK,0,0,
L29C1-1,9,7,17:49:29,OK,0,0,
L29C1-1,9,7,17:49:29,OK,0,0,
L29C1-1,10,7,17:49:29,OK,0,0,
L29C1-1,10,7,17:49:29,OK,0,0,
L29C1-1,1,7,17:49:29,OK,0,0,
L29C1-1,1,7,17:49:29,OK,0,0,
L29C1-1,2,7,17:49:29,OK,0,0,
L29C1-1,2,7,17:49:29,OK,0,0,

L29C1-1,28,9,17:49:41,OK,0,0,
L29C1-1,28,9,17:49:41,OK,0,0,
L29C1-1,27,9,17:49:41,OK,0,0,
L29C1-1,27,9,17:49:41,OK,0,0,
L29C1-1,20,9,17:49:41,OK,0,0,
L29C1-1,20,9,17:49:41,OK,0,0,
L29C1-1,19,9,17:49:41,OK,0,0,
L29C1-1,19,9,17:49:41,OK,0,0,
L29C1-1,12,9,17:49:41,OK,0,0,
L29C1-1,12,9,17:49:41,OK,0,0,
L29C1-1,11,9,17:49:41,OK,0,0,
L29C1-1,11,9,17:49:41,OK,0,0,
L29C1-1,4,9,17:49:41,OK,0,0,
L29C1-1,4,9,17:49:41,OK,0,0,
L29C1-1,3,9,17:49:41,OK,0,0,
L29C1-1,3,9,17:49:41,OK,0,0,

L29C1-1,25,11,17:49:47,OK,0,0,
L29C1-1,25,11,17:49:47,OK,0,0,
L29C1-1,26,11,17:49:47,OK,0,0,
L29C1-1,26,11,17:49:47,OK,0,0,
L29C1-1,17,11,17:49:47,OK,0,0,
L29C1-1,17,11,17:49:47,OK,0,0,
L29C1-1,18,11,17:49:47,OK,0,0,
L29C1-1,18,11,17:49:47,OK,0,0,
L29C1-1,9,11,17:49:47,OK,0,0,
L29C1-1,9,11,17:49:47,OK,0,0,
L29C1-1,10,11,17:49:47,OK,0,0,
L29C1-1,10,11,17:49:47,OK,0,0,
L29C1-1,1,11,17:49:47,OK,0,0,
L29C1-1,1,11,17:49:47,OK,0,0,
L29C1-1,2,11,17:49:47,OK,0,0,
L29C1-1,2,11,17:49:47,OK,0,0,

L29C1-1,28,13,17:49:52,OK,0,0,
L29C1-1,28,13,17:49:52,OK,0,0,
L29C1-1,27,13,17:49:52,OK,0,0,
L29C1-1,27,13,17:49:52,OK,0,0,
L29C1-1,20,13,17:49:52,OK,0,0,
L29C1-1,20,13,17:49:52,OK,0,0,
L29C1-1,19,13,17:49:52,OK,0,0,
L29C1-1,19,13,17:49:52,OK,0,0,
L29C1-1,12,13,17:49:52,OK,0,0,
L29C1-1,12,13,17:49:52,OK,0,0,
L29C1-1,11,13,17:49:52,OK,0,0,
L29C1-1,11,13,17:49:52,OK,0,0,
L29C1-1,4,13,17:49:52,OK,0,0,
L29C1-1,4,13,17:49:52,OK,0,0,
L29C1-1,3,13,17:49:52,OK,0,0,
L29C1-1,3,13,17:49:52,OK,0,0,

L29C1-1,25,15,17:49:57,OK,0,0,
L29C1-1,25,15,17:49:57,OK,0,0,
L29C1-1,26,15,17:49:57,OK,0,0,
L29C1-1,26,15,17:49:57,OK,0,0,
L29C1-1,17,15,17:49:57,OK,0,0,
L29C1-1,17,15,17:49:57,OK,0,0,
L29C1-1,18,15,17:49:57,OK,0,0,
L29C1-1,18,15,17:49:57,OK,0,0,
L29C1-1,9,15,17:49:57,OK,0,0,
L29C1-1,9,15,17:49:57,OK,0,0,
L29C1-1,10,15,17:49:57,OK,0,0,
L29C1-1,10,15,17:49:57,OK,0,0,
L29C1-1,1,15,17:49:57,OK,0,0,
L29C1-1,1,15,17:49:57,OK,0,0,
L29C1-1,2,15,17:49:57,OK,0,0,
L29C1-1,2,15,17:49:57,OK,0,0,

L29C1-1,28,17,17:50:02,OK,0,0,
L29C1-1,28,17,17:50:02,OK,0,0,
L29C1-1,27,17,17:50:02,OK,0,0,
L29C1-1,27,17,17:50:02,OK,0,0,
L29C1-1,20,17,17:50:02,OK,0,0,
L29C1-1,20,17,17:50:02,OK,0,0,
L29C1-1,19,17,17:50:02,OK,0,0,
L29C1-1,19,17,17:50:02,OK,0,0,
L29C1-1,12,17,17:50:02,OK,0,0,
L29C1-1,12,17,17:50:02,OK,0,0,
L29C1-1,11,17,17:50:02,OK,0,0,
L29C1-1,11,17,17:50:02,OK,0,0,
L29C1-1,4,17,17:50:02,NG,1,3,
L29C1-1,4,17,17:50:02,OK,0,0,
L29C1-1,3,17,17:50:02,OK,0,0,
L29C1-1,3,17,17:50:02,OK,0,0,

L29C1-1,25,19,17:50:07,OK,0,0,
L29C1-1,25,19,17:50:07,OK,0,0,
L29C1-1,26,19,17:50:07,OK,0,0,
L29C1-1,26,19,17:50:07,OK,0,0,
L29C1-1,17,19,17:50:07,OK,0,0,
L29C1-1,17,19,17:50:07,OK,0,0,
L29C1-1,18,19,17:50:07,OK,0,0,
L29C1-1,18,19,17:50:07,OK,0,0,
L29C1-1,9,19,17:50:07,OK,0,0,
L29C1-1,9,19,17:50:07,OK,0,0,
L29C1-1,10,19,17:50:07,OK,0,0,
L29C1-1,10,19,17:50:07,OK,0,0,
L29C1-1,1,19,17:50:07,OK,0,0,
L29C1-1,1,19,17:50:07,OK,0,0,
L29C1-1,2,19,17:50:07,OK,0,0,
L29C1-1,2,19,17:50:07,OK,0,0,

L29C1-1,28,21,17:50:13,OK,0,0,
L29C1-1,28,21,17:50:13,OK,0,0,
L29C1-1,27,21,17:50:13,OK,0,0,
L29C1-1,27,21,17:50:13,OK,0,0,
L29C1-1,20,21,17:50:13,OK,0,0,
L29C1-1,20,21,17:50:13,OK,0,0,
L29C1-1,19,21,17:50:13,OK,0,0,
L29C1-1,19,21,17:50:13,OK,0,0,
L29C1-1,12,21,17:50:13,OK,0,0,
L29C1-1,12,21,17:50:13,OK,0,0,
L29C1-1,11,21,17:50:13,OK,0,0,
L29C1-1,11,21,17:50:13,OK,0,0,
L29C1-1,4,21,17:50:13,OK,0,0,
L29C1-1,4,21,17:50:13,OK,0,0,
L29C1-1,3,21,17:50:13,OK,0,0,
L29C1-1,3,21,17:50:13,OK,0,0,

L29C1-1,25,23,17:50:18,OK,0,0,
L29C1-1,25,23,17:50:18,OK,0,0,
L29C1-1,26,23,17:50:18,OK,0,0,
L29C1-1,26,23,17:50:18,OK,0,0,
L29C1-1,17,23,17:50:18,OK,0,0,
L29C1-1,17,23,17:50:18,OK,0,0,
L29C1-1,18,23,17:50:18,OK,0,0,
L29C1-1,18,23,17:50:18,OK,0,0,
L29C1-1,9,23,17:50:18,NG,1,3,
L29C1-1,9,23,17:50:18,OK,0,0,
L29C1-1,10,23,17:50:18,NG,1,3,
L29C1-1,10,23,17:50:18,OK,0,0,
L29C1-1,1,23,17:50:18,OK,0,0,
L29C1-1,1,23,17:50:18,OK,0,0,
L29C1-1,2,23,17:50:18,OK,0,0,
L29C1-1,2,23,17:50:18,OK,0,0,

L29C1-1,28,25,17:50:23,OK,0,0,
L29C1-1,28,25,17:50:23,OK,0,0,
L29C1-1,27,25,17:50:23,OK,0,0,
L29C1-1,27,25,17:50:23,OK,0,0,
L29C1-1,20,25,17:50:23,OK,0,0,
L29C1-1,20,25,17:50:23,OK,0,0,
L29C1-1,19,25,17:50:23,OK,0,0,
L29C1-1,19,25,17:50:23,OK,0,0,
L29C1-1,12,25,17:50:23,OK,0,0,
L29C1-1,12,25,17:50:23,OK,0,0,
L29C1-1,11,25,17:50:23,OK,0,0,
L29C1-1,11,25,17:50:23,OK,0,0,
L29C1-1,4,25,17:50:23,OK,0,0,
L29C1-1,4,25,17:50:23,OK,0,0,
L29C1-1,3,25,17:50:23,OK,0,0,
L29C1-1,3,25,17:50:23,OK,0,0,

L29C1-1,25,27,17:50:28,OK,0,0,
L29C1-1,25,27,17:50:28,OK,0,0,
L29C1-1,26,27,17:50:28,OK,0,0,
L29C1-1,26,27,17:50:28,OK,0,0,
L29C1-1,17,27,17:50:28,OK,0,0,
L29C1-1,17,27,17:50:28,OK,0,0,
L29C1-1,18,27,17:50:28,OK,0,0,
L29C1-1,18,27,17:50:28,OK,0,0,
L29C1-1,9,27,17:50:28,OK,0,0,
L29C1-1,9,27,17:50:28,OK,0,0,
L29C1-1,10,27,17:50:28,OK,0,0,
L29C1-1,10,27,17:50:28,OK,0,0,
L29C1-1,1,27,17:50:28,OK,0,0,
L29C1-1,1,27,17:50:28,OK,0,0,
L29C1-1,2,27,17:50:28,OK,0,0,
L29C1-1,2,27,17:50:28,OK,0,0,

L29C1-1,28,1,17:50:34,OK,0,0,
L29C1-1,28,1,17:50:34,OK,0,0,
L29C1-1,27,1,17:50:34,OK,0,0,
L29C1-1,27,1,17:50:34,OK,0,0,
L29C1-1,20,1,17:50:34,OK,0,0,
L29C1-1,20,1,17:50:34,OK,0,0,
L29C1-1,19,1,17:50:34,OK,0,0,
L29C1-1,19,1,17:50:34,OK,0,0,
L29C1-1,12,1,17:50:34,OK,0,0,
L29C1-1,12,1,17:50:34,OK,0,0,
L29C1-1,11,1,17:50:34,OK,0,0,
L29C1-1,11,1,17:50:34,OK,0,0,
L29C1-1,4,1,17:50:34,OK,0,0,
L29C1-1,4,1,17:50:34,OK,0,0,
L29C1-1,3,1,17:50:34,OK,0,0,
L29C1-1,3,1,17:50:34,OK,0,0,

L29C1-1,25,3,17:50:39,OK,0,0,
L29C1-1,25,3,17:50:39,OK,0,0,
L29C1-1,26,3,17:50:39,OK,0,0,
L29C1-1,26,3,17:50:39,OK,0,0,
L29C1-1,17,3,17:50:39,OK,0,0,
L29C1-1,17,3,17:50:39,OK,0,0,
L29C1-1,18,3,17:50:39,OK,0,0,
L29C1-1,18,3,17:50:39,OK,0,0,
L29C1-1,9,3,17:50:39,OK,0,0,
L29C1-1,9,3,17:50:39,OK,0,0,
L29C1-1,10,3,17:50:39,OK,0,0,
L29C1-1,10,3,17:50:39,OK,0,0,
L29C1-1,1,3,17:50:39,OK,0,0,
L29C1-1,1,3,17:50:39,OK,0,0,
L29C1-1,2,3,17:50:39,OK,0,0,
L29C1-1,2,3,17:50:39,OK,0,0,

L29C1-1,28,5,17:50:44,OK,0,0,
L29C1-1,28,5,17:50:44,OK,0,0,
L29C1-1,27,5,17:50:44,OK,0,0,
L29C1-1,27,5,17:50:44,OK,0,0,
L29C1-1,20,5,17:50:44,OK,0,0,
L29C1-1,20,5,17:50:44,OK,0,0,
L29C1-1,19,5,17:50:44,OK,0,0,
L29C1-1,19,5,17:50:44,OK,0,0,
L29C1-1,12,5,17:50:44,OK,0,0,
L29C1-1,12,5,17:50:44,OK,0,0,
L29C1-1,11,5,17:50:44,OK,0,0,
L29C1-1,11,5,17:50:44,OK,0,0,
L29C1-1,4,5,17:50:44,OK,0,0,
L29C1-1,4,5,17:50:44,OK,0,0,
L29C1-1,3,5,17:50:44,OK,0,0,
L29C1-1,3,5,17:50:44,OK,0,0,

L29C1-1,25,7,17:50:49,OK,0,0,
L29C1-1,25,7,17:50:49,OK,0,0,
L29C1-1,26,7,17:50:49,OK,0,0,
L29C1-1,26,7,17:50:49,OK,0,0,
L29C1-1,17,7,17:50:49,OK,0,0,
L29C1-1,17,7,17:50:49,OK,0,0,
L29C1-1,18,7,17:50:49,OK,0,0,
L29C1-1,18,7,17:50:49,OK,0,0,
L29C1-1,9,7,17:50:49,OK,0,0,
L29C1-1,9,7,17:50:49,OK,0,0,
L29C1-1,10,7,17:50:49,OK,0,0,
L29C1-1,10,7,17:50:49,OK,0,0,
L29C1-1,1,7,17:50:49,OK,0,0,
L29C1-1,1,7,17:50:49,OK,0,0,
L29C1-1,2,7,17:50:49,OK,0,0,
L29C1-1,2,7,17:50:49,OK,0,0,

L29C1-1,28,9,17:50:57,OK,0,0,
L29C1-1,28,9,17:50:57,OK,0,0,
L29C1-1,27,9,17:50:57,OK,0,0,
L29C1-1,27,9,17:50:57,OK,0,0,
L29C1-1,20,9,17:50:57,OK,0,0,
L29C1-1,20,9,17:50:57,OK,0,0,
L29C1-1,19,9,17:50:57,OK,0,0,
L29C1-1,19,9,17:50:57,OK,0,0,
L29C1-1,12,9,17:50:57,OK,0,0,
L29C1-1,12,9,17:50:57,OK,0,0,
L29C1-1,11,9,17:50:57,OK,0,0,
L29C1-1,11,9,17:50:57,OK,0,0,
L29C1-1,4,9,17:50:57,OK,0,0,
L29C1-1,4,9,17:50:57,OK,0,0,
L29C1-1,3,9,17:50:57,OK,0,0,
L29C1-1,3,9,17:50:57,OK,0,0,

L29C1-1,25,11,17:51:02,OK,0,0,
L29C1-1,25,11,17:51:02,OK,0,0,
L29C1-1,26,11,17:51:02,OK,0,0,
L29C1-1,26,11,17:51:02,OK,0,0,
L29C1-1,17,11,17:51:02,OK,0,0,
L29C1-1,17,11,17:51:02,OK,0,0,
L29C1-1,18,11,17:51:02,OK,0,0,
L29C1-1,18,11,17:51:02,OK,0,0,
L29C1-1,9,11,17:51:02,OK,0,0,
L29C1-1,9,11,17:51:02,OK,0,0,
L29C1-1,10,11,17:51:02,OK,0,0,
L29C1-1,10,11,17:51:02,OK,0,0,
L29C1-1,1,11,17:51:02,OK,0,0,
L29C1-1,1,11,17:51:02,OK,0,0,
L29C1-1,2,11,17:51:02,OK,0,0,
L29C1-1,2,11,17:51:02,OK,0,0,

L29C1-1,28,13,17:51:07,OK,0,0,
L29C1-1,28,13,17:51:07,OK,0,0,
L29C1-1,27,13,17:51:07,OK,0,0,
L29C1-1,27,13,17:51:07,OK,0,0,
L29C1-1,20,13,17:51:07,OK,0,0,
L29C1-1,20,13,17:51:07,OK,0,0,
L29C1-1,19,13,17:51:07,OK,0,0,
L29C1-1,19,13,17:51:07,OK,0,0,
L29C1-1,12,13,17:51:07,OK,0,0,
L29C1-1,12,13,17:51:07,OK,0,0,
L29C1-1,11,13,17:51:07,OK,0,0,
L29C1-1,11,13,17:51:07,OK,0,0,
L29C1-1,4,13,17:51:07,OK,0,0,
L29C1-1,4,13,17:51:07,OK,0,0,
L29C1-1,3,13,17:51:07,OK,0,0,
L29C1-1,3,13,17:51:07,OK,0,0,

L29C1-1,25,15,17:51:14,OK,0,0,
L29C1-1,25,15,17:51:14,OK,0,0,
L29C1-1,26,15,17:51:14,OK,0,0,
L29C1-1,26,15,17:51:14,OK,0,0,
L29C1-1,17,15,17:51:14,OK,0,0,
L29C1-1,17,15,17:51:14,OK,0,0,
L29C1-1,18,15,17:51:14,OK,0,0,
L29C1-1,18,15,17:51:14,OK,0,0,
L29C1-1,9,15,17:51:14,OK,0,0,
L29C1-1,9,15,17:51:14,OK,0,0,
L29C1-1,10,15,17:51:14,OK,0,0,
L29C1-1,10,15,17:51:14,OK,0,0,
L29C1-1,1,15,17:51:14,OK,0,0,
L29C1-1,1,15,17:51:14,OK,0,0,
L29C1-1,2,15,17:51:14,OK,0,0,
L29C1-1,2,15,17:51:14,OK,0,0,

L29C1-1,28,17,17:51:20,OK,0,0,
L29C1-1,28,17,17:51:20,OK,0,0,
L29C1-1,27,17,17:51:20,OK,0,0,
L29C1-1,27,17,17:51:20,OK,0,0,
L29C1-1,20,17,17:51:20,OK,0,0,
L29C1-1,20,17,17:51:20,OK,0,0,
L29C1-1,19,17,17:51:20,OK,0,0,
L29C1-1,19,17,17:51:20,OK,0,0,
L29C1-1,12,17,17:51:20,OK,0,0,
L29C1-1,12,17,17:51:20,OK,0,0,
L29C1-1,11,17,17:51:20,OK,0,0,
L29C1-1,11,17,17:51:20,OK,0,0,
L29C1-1,4,17,17:51:20,OK,0,0,
L29C1-1,4,17,17:51:20,OK,0,0,
L29C1-1,3,17,17:51:20,OK,0,0,
L29C1-1,3,17,17:51:20,OK,0,0,

L29C1-1,25,19,17:51:25,OK,0,0,
L29C1-1,25,19,17:51:25,OK,0,0,
L29C1-1,26,19,17:51:25,OK,0,0,
L29C1-1,26,19,17:51:25,OK,0,0,
L29C1-1,17,19,17:51:25,OK,0,0,
L29C1-1,17,19,17:51:25,OK,0,0,
L29C1-1,18,19,17:51:25,OK,0,0,
L29C1-1,18,19,17:51:25,OK,0,0,
L29C1-1,9,19,17:51:25,OK,0,0,
L29C1-1,9,19,17:51:25,OK,0,0,
L29C1-1,10,19,17:51:25,OK,0,0,
L29C1-1,10,19,17:51:25,OK,0,0,
L29C1-1,1,19,17:51:25,OK,0,0,
L29C1-1,1,19,17:51:25,OK,0,0,
L29C1-1,2,19,17:51:25,OK,0,0,
L29C1-1,2,19,17:51:25,OK,0,0,

L29C1-1,28,21,17:51:35,OK,0,0,
L29C1-1,28,21,17:51:35,OK,0,0,
L29C1-1,27,21,17:51:35,OK,0,0,
L29C1-1,27,21,17:51:35,OK,0,0,
L29C1-1,20,21,17:51:35,OK,0,0,
L29C1-1,20,21,17:51:35,OK,0,0,
L29C1-1,19,21,17:51:35,OK,0,0,
L29C1-1,19,21,17:51:35,OK,0,0,
L29C1-1,12,21,17:51:35,OK,0,0,
L29C1-1,12,21,17:51:35,OK,0,0,
L29C1-1,11,21,17:51:35,OK,0,0,
L29C1-1,11,21,17:51:35,OK,0,0,
L29C1-1,4,21,17:51:35,NG,1,3,
L29C1-1,4,21,17:51:35,OK,0,0,
L29C1-1,3,21,17:51:35,OK,0,0,
L29C1-1,3,21,17:51:35,OK,0,0,

L29C1-1,25,23,17:51:40,OK,0,0,
L29C1-1,25,23,17:51:40,OK,0,0,
L29C1-1,26,23,17:51:40,OK,0,0,
L29C1-1,26,23,17:51:40,OK,0,0,
L29C1-1,17,23,17:51:40,OK,0,0,
L29C1-1,17,23,17:51:40,OK,0,0,
L29C1-1,18,23,17:51:40,OK,0,0,
L29C1-1,18,23,17:51:40,OK,0,0,
L29C1-1,9,23,17:51:40,OK,0,0,
L29C1-1,9,23,17:51:40,OK,0,0,
L29C1-1,10,23,17:51:40,OK,0,0,
L29C1-1,10,23,17:51:40,OK,0,0,
L29C1-1,1,23,17:51:40,OK,0,0,
L29C1-1,1,23,17:51:40,OK,0,0,
L29C1-1,2,23,17:51:40,OK,0,0,
L29C1-1,2,23,17:51:40,OK,0,0,

L29C1-1,28,25,17:51:45,OK,0,0,
L29C1-1,28,25,17:51:45,OK,0,0,
L29C1-1,27,25,17:51:45,OK,0,0,
L29C1-1,27,25,17:51:45,OK,0,0,
L29C1-1,20,25,17:51:45,OK,0,0,
L29C1-1,20,25,17:51:45,OK,0,0,
L29C1-1,19,25,17:51:45,OK,0,0,
L29C1-1,19,25,17:51:45,OK,0,0,
L29C1-1,12,25,17:51:45,OK,0,0,
L29C1-1,12,25,17:51:45,OK,0,0,
L29C1-1,11,25,17:51:45,OK,0,0,
L29C1-1,11,25,17:51:45,OK,0,0,
L29C1-1,4,25,17:51:45,OK,0,0,
L29C1-1,4,25,17:51:45,OK,0,0,
L29C1-1,3,25,17:51:45,OK,0,0,
L29C1-1,3,25,17:51:45,OK,0,0,

L29C1-1,25,27,17:51:51,OK,0,0,
L29C1-1,25,27,17:51:51,OK,0,0,
L29C1-1,26,27,17:51:51,OK,0,0,
L29C1-1,26,27,17:51:51,OK,0,0,
L29C1-1,17,27,17:51:51,OK,0,0,
L29C1-1,17,27,17:51:51,OK,0,0,
L29C1-1,18,27,17:51:51,OK,0,0,
L29C1-1,18,27,17:51:51,OK,0,0,
L29C1-1,9,27,17:51:51,OK,0,0,
L29C1-1,9,27,17:51:51,OK,0,0,
L29C1-1,10,27,17:51:51,OK,0,0,
L29C1-1,10,27,17:51:51,OK,0,0,
L29C1-1,1,27,17:51:51,OK,0,0,
L29C1-1,1,27,17:51:51,OK,0,0,
L29C1-1,2,27,17:51:51,OK,0,0,
L29C1-1,2,27,17:51:51,OK,0,0,

L29C1-1,28,1,17:51:56,OK,0,0,
L29C1-1,28,1,17:51:56,OK,0,0,
L29C1-1,27,1,17:51:56,OK,0,0,
L29C1-1,27,1,17:51:56,OK,0,0,
L29C1-1,20,1,17:51:56,OK,0,0,
L29C1-1,20,1,17:51:56,OK,0,0,
L29C1-1,19,1,17:51:56,OK,0,0,
L29C1-1,19,1,17:51:56,OK,0,0,
L29C1-1,12,1,17:51:56,OK,0,0,
L29C1-1,12,1,17:51:56,OK,0,0,
L29C1-1,11,1,17:51:56,OK,0,0,
L29C1-1,11,1,17:51:56,OK,0,0,
L29C1-1,4,1,17:51:56,OK,0,0,
L29C1-1,4,1,17:51:56,OK,0,0,
L29C1-1,3,1,17:51:56,OK,0,0,
L29C1-1,3,1,17:51:56,OK,0,0,

L29C1-1,25,3,17:52:01,OK,0,0,
L29C1-1,25,3,17:52:01,OK,0,0,
L29C1-1,26,3,17:52:01,OK,0,0,
L29C1-1,26,3,17:52:01,OK,0,0,
